"WikiPlantaID"	"TAG_NUM"	"Family"	"Genus"	"Species"	"LOCAL"	"PosX"	"PosY"	"DAPultimo"	"DAPpom"	"STATUS"	"OBS"
"18699"	"600"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 45"	"0.3"	"48.9"	"38"	""	"Viva"	""
"18700"	"1750"	"Rutaceae"	""	"Rutaceae"	"Parcela 46"	"0.5"	"2.3"	"135"	""	"Viva"	""
"18701"	"2374"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 46"	"0.3"	"34.1"	"73"	""	"Viva"	""
"18702"	"2020"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 46"	"0.9"	"34.2"	"55"	""	"Viva"	""
"18703"	"760"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 46"	"0"	"35.4"	"77"	""	"Viva"	""
"18704"	"424"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 48"	"0.7"	"10.8"	"38"	""	"Viva"	""
"18705"	"2264"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 48"	"0.7"	"49.5"	"50"	""	"Viva"	""
"18706"	"1884"	"Arecaceae"	"Oenocarpus"	"Oenocarpus bataua"	"Parcela 50"	"0.6"	"47.3"	"87"	""	"Viva"	""
"18707"	"1716"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 53"	"0"	"37.4"	"122"	""	"Viva"	""
"18708"	"1469"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 54"	"0.8"	"47"	"122"	""	"Viva"	""
"18709"	"1387"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 46"	"0.7"	"20.6"	"30"	""	"Viva"	""
"18710"	"1157"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 49"	"0"	"19.4"	"30"	""	"Viva"	""
"18711"	"1169"	"Myristicaceae"	"Iryanthera"	"Iryanthera"	"Parcela 49"	"0.3"	"33.1"	"100; 36"	""	"Viva"	""
"18712"	"860"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 54"	"0.5"	"13.1"	"32"	""	"Viva"	""
"18713"	"2389"	"Apocynaceae"	"Macoubea"	"Macoubea"	"Parcela 46"	"0.9"	"13"	"53"	""	"Viva"	""
"18714"	"471"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Parcela 46"	"0"	"18.4"	"45"	""	"Viva"	""
"18715"	"1066"	"Fabaceae"	"Eperua"	"Eperua glabriflora"	"Parcela 47"	"0.1"	"35.2"	"25"	""	"Viva"	""
"18716"	"2442"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 52"	"0.2"	"4.3"	"32"	""	"Viva"	""
"18717"	"1257"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 45"	"0.3"	"47.2"	"74"	""	"Viva"	""
"18718"	"2634"	"Burseraceae"	"Protium"	"Protium"	"Parcela 45"	"2.5"	"2.3"	"455"	""	"Viva"	""
"18719"	"2614"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 47"	"0.3"	"24.6"	"78"	""	"Viva"	""
"18720"	"625"	"Araliaceae"	""	"Araliaceae"	"Parcela 56"	"0.8"	"28"	"126"	""	"Viva"	""
"18721"	"1449"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 45"	"0"	"17.3"	"29"	""	"Viva"	""
"18722"	"696"	"Linaceae"	"Roucheria"	"Roucheria"	"Parcela 45"	"0.5"	"22.6"	"55"	""	"Viva"	""
"18723"	"1786"	"Sapindaceae"	""	"Sapindaceae"	"Parcela 45"	"0.6"	"28.3"	"45"	""	"Viva"	""
"18724"	"505"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 45"	"0.2"	"41.5"	"37"	""	"Viva"	""
"18725"	"619"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 45"	"0.2"	"39.4"	"52"	""	"Viva"	""
"18726"	"1482"	"Araliaceae"	""	"Araliaceae"	"Parcela 45"	"0.7"	"40.4"	"36"	""	"Viva"	""
"18727"	"2044"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 46"	"0.4"	"9.3"	"57"	""	"Viva"	""
"18728"	"1263"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 46"	"0.2"	"17.8"	"41"	""	"Viva"	""
"18729"	"370"	"Burseraceae"	"Protium"	"Protium"	"Parcela 46"	"0.7"	"38.4"	"35"	""	"Viva"	""
"18730"	"2531"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 46"	"0.8"	"44.6"	"67"	""	"Viva"	""
"18731"	"2124"	"Burseraceae"	"Protium"	"Protium"	"Parcela 47"	"0.6"	"41.2"	"33"	""	"Viva"	""
"18732"	"945"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 49"	"0.5"	"2.4"	"71"	""	"Viva"	""
"18733"	"2245"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 49"	"0.2"	"10.4"	"51"	""	"Viva"	""
"18734"	"413"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 49"	"0.4"	"119"	"52"	""	"Viva"	""
"18735"	"676"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 51"	"0.6"	"13.4"	"44"	""	"Viva"	""
"18736"	"1701"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 52"	"0.7"	"8.3"	"113"	""	"Viva"	""
"18737"	"1102"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 45"	"0.6"	"7.8"	"154"	""	"Viva"	""
"18738"	"1650"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 46"	"0.4"	"5.8"	"26"	""	"Viva"	""
"18739"	"1648"	"Myristicaceae"	"Iryanthera"	"Iryanthera"	"Parcela 47"	"0.6"	"10.9"	"33"	""	"Viva"	""
"18740"	"182"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 48"	"0.5"	"47.1"	"64"	""	"Viva"	""
"18741"	"572"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 49"	"0.2"	"0.8"	"30"	""	"Viva"	""
"18742"	"1331"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 49"	"0.6"	"4.8"	"38"	""	"Viva"	""
"18743"	"1776"	"Arecaceae"	"Mauritia"	"Mauritia carana"	"Parcela 49"	"0.2"	"17.7"	"33"	""	"Viva"	""
"18744"	"2085"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 50"	"0.8"	"41.5"	"30"	""	"Viva"	""
"18745"	"1477"	"Fabaceae"	"Vatairea"	"Vatairea sericea"	"Parcela 52"	"0.6"	"24.1"	"80"	""	"Viva"	""
"18746"	"2045"	"Moraceae"	"Brosimum"	"Brosimum potabile"	"Parcela 53"	"0.2"	"26.8"	"90"	""	"Viva"	""
"18747"	"962"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 54"	"0.7"	"26.1"	"31"	""	"Viva"	""
"18748"	"2135"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 54"	"0"	"44.2"	"78"	""	"Viva"	""
"18749"	"1197"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 55"	"0.8"	"27.4"	"129"	""	"Viva"	""
"18750"	"1360"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 45"	"0.5"	"13.2"	"45"	""	"Viva"	""
"18751"	"433"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 45"	"0.7"	"18.5"	"25"	""	"Viva"	""
"18752"	"1811"	"Araliaceae"	""	"Araliaceae"	"Parcela 45"	"0"	"30.7"	"32"	""	"Viva"	""
"18753"	"1614"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 45"	"0.5"	"44.2"	"27"	""	"Viva"	""
"18754"	"1329"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.7"	"48.6"	"39"	""	"Viva"	""
"18755"	"1839"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 45"	"3"	"31.3"	"212"	""	"Viva"	""
"18756"	"1276"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 45"	"4"	"31"	"203"	""	"Viva"	""
"18757"	"255"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 46"	"0.2"	"39.4"	"27"	""	"Viva"	""
"18758"	"486"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 46"	"0.5"	"46.8"	"25"	""	"Viva"	""
"18759"	"1280"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 44"	"0.6"	"47.9"	"30"	""	"Viva"	""
"18760"	"1458"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 31"	"4.9"	"29.6"	"222"	""	"Viva"	""
"18761"	"773"	"Lauraceae"	""	"Lauraceae"	"Parcela 46"	"0"	"36.1"	"27"	""	"Viva"	""
"18762"	"1901"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 37"	"0.7"	"15.9"	"30"	""	"Viva"	""
"18763"	"613"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 31"	"0.5"	"22"	"110"	""	"Viva"	""
"18764"	"2615"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 30"	"0.2"	"22.9"	"69"	""	"Viva"	""
"18765"	"1544"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 33"	"0"	"38.8"	"54"	""	"Viva"	""
"18766"	"1225"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 33"	"1"	"46.1"	"32"	""	"Viva"	""
"18767"	"2006"	"Myrsinaceae"	""	"Myrsinaceae"	"Parcela 33"	"0.3"	"49"	"25"	""	"Viva"	""
"18768"	"1910"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 27"	"0.5"	"3"	"53"	""	"Viva"	""
"18769"	"1202"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 40"	"0.2"	"34.4"	"27"	""	"Viva"	""
"18770"	"1702"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 46"	"0.7"	"49.1"	"26"	""	"Viva"	""
"18771"	"478"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 48"	"0.5"	"27.5"	"170"	""	"Viva"	""
"18772"	"145"	"Clusiaceae"	"Calophyllum"	"Calophyllum"	"Parcela 48"	"2.3"	"39.3"	"343"	""	"Viva"	""
"18773"	"1889"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 49"	"3"	"3.5"	"230"	""	"Viva"	""
"18774"	"2409"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 20"	"0.5"	"49.2"	"37"	""	"Viva"	""
"18775"	"1851"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 2"	"0.8"	"47"	"82"	""	"Viva"	""
"18776"	"765"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 5"	"2.7"	"48.7"	"216"	""	"Viva"	""
"18777"	"1187"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 33"	"0.7"	"16.2"	"260"	""	"Viva"	""
"18778"	"1805"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 24"	"0"	"50"	"360"	""	"Viva"	""
"18779"	"350"	"Burseraceae"	"Protium"	"Protium"	"Parcela 24"	"4.5"	"33.6"	"250"	""	"Viva"	""
"18781"	"497"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 20"	"0.3"	"38.2"	"45"	""	"Viva"	""
"18782"	"2520"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 40"	"0.7"	"20.2"	"32"	""	"Viva"	""
"18783"	"467"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 38"	"0.1"	"11"	"48"	""	"Viva"	""
"18784"	"1258"	"Myristicaceae"	"Iryanthera"	"Iryanthera"	"Parcela 3"	"0.1"	"34.3"	"55"	""	"Viva"	""
"18785"	"1766"	"Icacinaceae"	""	"Icacinaceae"	"Parcela 25"	"0.7"	"4.2"	"55"	""	"Viva"	""
"18786"	"2243"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 20"	"0.5"	"20.4"	"27"	""	"Viva"	""
"18787"	"176"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 48"	"0.3"	"3.9"	"81"	""	"Viva"	""
"18788"	"1426"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 60"	"0.5"	"27.8"	"295"	""	"Viva"	""
"18789"	"708"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 60"	"0.2"	"31"	"43"	""	"Viva"	""
"18790"	"647"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 39"	"0.3"	"38.5"	"225"	""	"Viva"	""
"18792"	"646"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 26"	"0.2"	"35.7"	"74"	""	"Viva"	""
"18793"	"1104"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 32"	"0"	"5.5"	"158"	""	"Viva"	""
"18794"	"967"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 49"	"5"	"42.1"	"290"	""	"Viva"	""
"18795"	"892"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 32"	"0.2"	"17.2"	"56"	""	"Viva"	""
"18796"	"141"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 23"	"0.3"	"26"	"350"	""	"Viva"	""
"18797"	"1433"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 44"	"0.2"	"41.7"	"46"	""	"Viva"	""
"18798"	"721"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 45"	"0.5"	"1.7"	"38"	""	"Viva"	""
"18799"	"2627"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.5"	"5.4"	"50"	""	"Viva"	""
"18800"	"2390"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 45"	"0.3"	"5.4"	"51"	""	"Viva"	""
"18801"	"1897"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.7"	"7"	"120"	""	"Viva"	""
"18802"	"616"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 45"	"0.8"	"12.2"	"45"	""	"Viva"	""
"18803"	"6"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.8"	"11.1"	"106"	""	"Viva"	""
"18804"	"1083"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 45"	"0.7"	"12.7"	"171"	""	"Viva"	""
"18805"	"1935"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 45"	"0.6"	"17"	"85"	""	"Viva"	""
"18806"	"1209"	"Arecaceae"	"Euterpe"	"Euterpe caatinga"	"Parcela 45"	"0.7"	"21"	"30"	""	"Viva"	""
"18807"	"331"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.6"	"22.7"	"71"	""	"Viva"	""
"18808"	"2397"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 45"	"0"	"27.7"	"49; 36"	""	"Viva"	""
"18809"	"668"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 45"	"0.3"	"28"	"56"	""	"Viva"	""
"18810"	"270"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 45"	"0.4"	"29.9"	"30"	""	"Viva"	""
"18811"	"1030"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 45"	"0.3"	"32.7"	"157; 50; 36; 64; 22"	""	"Viva"	""
"18812"	"1753"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 45"	"0.2"	"34.4"	"26"	""	"Viva"	""
"18813"	"55"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 45"	"0.3"	"35.7"	"30"	""	"Viva"	""
"18814"	"678"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 45"	"0.7"	"35.2"	"67"	""	"Viva"	""
"18815"	"2234"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 45"	"0.4"	"46.4"	"28"	""	"Viva"	""
"18816"	"1250"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 45"	"0"	"45.9"	"159"	""	"Viva"	""
"18817"	"1733"	"Fabaceae"	""	"Fabaceae"	"Parcela 45"	"0"	"47"	"43"	""	"Viva"	""
"18818"	"2137"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 44"	"0.7"	"39.5"	"37"	""	"Viva"	""
"18819"	"2081"	"Dilleniaceae"	"Doliocarpus"	"Doliocarpus"	"Parcela 46"	"0.7"	"2.8"	"43"	""	"Viva"	""
"18820"	"381"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 46"	"0.4"	"2.7"	"26"	""	"Viva"	""
"18821"	"1513"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 46"	"0.5"	"4"	"27"	""	"Viva"	""
"18822"	"341"	"Rubiaceae"	"Gleasonia"	"Gleasonia"	"Parcela 46"	"0.7"	"9.7"	"31"	""	"Viva"	""
"18823"	"1858"	"Clusiaceae"	"Clusia"	"Clusia"	"Parcela 46"	"0.8"	"12"	"53"	""	"Viva"	""
"18824"	"1877"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 46"	"0.8"	"19.7"	"55"	""	"Viva"	""
"18825"	"48"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 46"	"0.6"	"20"	"40"	""	"Viva"	""
"18826"	"2014"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 46"	"0"	"38"	"90"	""	"Viva"	""
"18827"	"2229"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 46"	"0.2"	"48"	"93"	""	"Viva"	""
"18828"	"300"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 47"	"0.2"	"1.4"	"44"	""	"Viva"	""
"18829"	"872"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 47"	"0.8"	"9.1"	"49"	""	"Viva"	""
"18830"	"1068"	"Apocynaceae"	"Couma"	"Couma"	"Parcela 47"	"0.5"	"13.6"	"54"	""	"Viva"	""
"18831"	"2289"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 47"	"0"	"29.3"	"34"	""	"Viva"	""
"18832"	"456"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 48"	"0.1"	"8.8"	"33"	""	"Viva"	""
"18833"	"1694"	"Burseraceae"	""	"Burseraceae"	"Parcela 48"	"0.6"	"11.6"	"64"	""	"Viva"	""
"18834"	"2386"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 48"	"0.2"	"16"	"62"	""	"Viva"	""
"18835"	"958"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 48"	"0.7"	"40.9"	"60"	""	"Viva"	""
"18836"	"568"	"Fabaceae"	"Macrolobium"	"Macrolobium microcalyx"	"Parcela 49"	"0.8"	"1.1"	"29"	""	"Viva"	""
"18837"	"1131"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 49"	"0.2"	"20.9"	"31"	""	"Viva"	""
"18838"	"1479"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 49"	"0.8"	"38.4"	"43"	""	"Viva"	""
"18839"	"1584"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 49"	"0.4"	"40.5"	"29"	""	"Viva"	""
"18840"	"220"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 49"	"0"	"44.9"	"27"	""	"Viva"	""
"18841"	"1860"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 49"	"5"	"32.4"	"212"	""	"Viva"	""
"18842"	"2373"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 50"	"0.1"	"0.9"	"48"	""	"Viva"	""
"18843"	"1803"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 50"	"0.7"	"1.4"	"27"	""	"Viva"	""
"18844"	"1418"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 50"	"0.9"	"2.1"	"25"	""	"Viva"	""
"18845"	"654"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 50"	"0.5"	"3.7"	"29"	""	"Viva"	""
"18846"	"196"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 50"	"0.9"	"9.6"	"27"	""	"Viva"	""
"18847"	"1491"	"Lauraceae"	""	"Lauraceae"	"Parcela 50"	"0.9"	"22"	"33"	""	"Viva"	""
"18848"	"856"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 50"	"0.8"	"23"	"30"	""	"Viva"	""
"18849"	"200"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 50"	"0.8"	"49.6"	"32"	""	"Viva"	""
"18850"	"2434"	"Burseraceae"	"Protium"	"Protium"	"Parcela 50"	"0.7"	"22.6"	"27"	""	"Viva"	""
"18851"	"1668"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 51"	"0.5"	"12.1"	"53"	""	"Viva"	""
"18852"	"1643"	"Malvaceae"	""	"Malvaceae"	"Parcela 51"	"0.7"	"41"	"25"	""	"Viva"	""
"18853"	"1355"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 51"	"0.2"	"22.5"	"153"	""	"Viva"	""
"18854"	"1342"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 51"	"5"	"19.9"	"245"	""	"Viva"	""
"18855"	"2534"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 52"	"0.7"	"2.5"	"62"	""	"Viva"	""
"18856"	"723"	"Annonaceae"	"Xylopia"	"Xylopia"	"Parcela 52"	"0"	"16"	"35"	""	"Viva"	""
"18857"	"58"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 53"	"0.8"	"9"	"167"	""	"Viva"	""
"18858"	"1720"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 53"	"0.4"	"9.5"	"37"	""	"Viva"	""
"18859"	"815"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 53"	"0"	"9.9"	"69"	""	"Viva"	""
"18860"	"857"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 54"	"0.6"	"9"	"25"	""	"Viva"	""
"18861"	"459"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 54"	"0.2"	"17.3"	"110; 35"	""	"Viva"	""
"18862"	"1070"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 54"	"0"	"21.7"	"34"	""	"Viva"	""
"18863"	"1849"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 55"	"0"	"10.3"	"46"	""	"Viva"	""
"18864"	"1676"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 55"	"0.5"	"22.7"	"36"	""	"Viva"	""
"18865"	"1147"	"Clusiaceae"	"Calophyllum"	"Calophyllum"	"Parcela 56"	"0"	"0.8"	"116; 98"	""	"Viva"	""
"18866"	"2511"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 56"	"0.8"	"2.3"	"26"	""	"Viva"	""
"18867"	"408"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 56"	"0.9"	"2.4"	"79"	""	"Viva"	""
"18868"	"2483"	"Meliaceae"	""	"Meliaceae"	"Parcela 56"	"0.4"	"5.6"	"83"	""	"Viva"	""
"18869"	"1110"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 56"	"0.5"	"5.7"	"25"	""	"Viva"	""
"18870"	"82"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 56"	"0.3"	"5.1"	"77"	""	"Viva"	""
"18871"	"2181"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 56"	"0"	"9.3"	"66"	""	"Viva"	""
"18872"	"1692"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 56"	"0.7"	"10.8"	"146"	""	"Viva"	""
"18873"	"1690"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 56"	"0.5"	"13.8"	"30"	""	"Viva"	""
"18874"	"1838"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 56"	"0.6"	"17.3"	"28"	""	"Viva"	""
"18875"	"79"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 56"	"0.8"	"19"	"34"	""	"Viva"	""
"18876"	"167"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 56"	"0.6"	"20.9"	"54"	""	"Viva"	""
"18877"	"1937"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 56"	"0.4"	"21.7"	"37"	""	"Viva"	""
"18878"	"2344"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 56"	"0.5"	"24.6"	"70"	""	"Viva"	""
"18879"	"2071"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 56"	"0.6"	"15.6"	"142"	""	"Viva"	""
"18880"	"576"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 56"	"0.7"	"16"	"105"	""	"Viva"	""
"18881"	"1145"	"Fabaceae"	"Ormosia"	"Ormosia"	"Parcela 56"	"3"	"13.1"	"216"	""	"Viva"	""
"18882"	"2266"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 56"	"0.7"	"28.9"	"60"	""	"Viva"	""
"18883"	"1642"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 56"	"0.8"	"30.2"	"40"	""	"Viva"	""
"18884"	"166"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 56"	"0.2"	"30.8"	"71"	""	"Viva"	""
"18885"	"1797"	"Burseraceae"	"Protium"	"Protium"	"Parcela 56"	"0"	"30.9"	"169"	""	"Viva"	""
"18886"	"507"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 56"	"0.5"	"32.5"	"172"	""	"Viva"	""
"18887"	"1725"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 56"	"0.4"	"34.5"	"103; 133"	""	"Viva"	""
"18888"	"1180"	"Sapindaceae"	""	"Sapindaceae"	"Parcela 56"	"0.3"	"37.4"	"37"	""	"Viva"	""
"18889"	"464"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 57"	"0.7"	"0.9"	"56"	""	"Viva"	""
"18890"	"2415"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 57"	"0.5"	"0.9"	"99"	""	"Viva"	""
"18891"	"1788"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 57"	"0.5"	"1.2"	"25"	""	"Viva"	""
"18892"	"2425"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 57"	"0.6"	"19.4"	"50"	""	"Viva"	""
"18893"	"2158"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 57"	"0.6"	"23.7"	"50"	""	"Viva"	""
"18894"	"689"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 58"	"0.3"	"9.1"	"40"	""	"Viva"	""
"18895"	"526"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 57"	"0.9"	"42.2"	"30"	""	"Viva"	""
"18896"	"1759"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 57"	"0.5"	"42.5"	"41"	""	"Viva"	""
"18897"	"1435"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 57"	"0.9"	"42"	"42"	""	"Viva"	""
"18898"	"1236"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 57"	"0.4"	"48.4"	"63"	""	"Viva"	""
