"WikiPlantaID"	"PlantaTag"	"Family"	"Genus"	"Species"	"LocalPai"	"LocalPai_DIMx"	"LocalPai_DIMy"	"Local"	"Local_DIMx"	"Local_DIMy"	"Local_Startx"	"Local_Starty"	"PlantaPos_X"	"PlantaPos_Y"	"PlantaPos_LADO"	"TraitName"	"TraitVariation"	"TraitVariationUNIT"	"TraitVariationDATE"	"CensoNome"
"18223"	"2414"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"1"	"43"	"D"	"Altura"	"7"	"m"	"2016-04-15"	"Censo00_Area2"
"18224"	"764"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.7"	"0.8"	"E"	"DAP"	"30"	"mm"	"2016-04-15"	"Censo00_Area2"
"18224"	"764"	"Malpighiaceae"	""	"Malpighiaceae"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.7"	"0.8"	"E"	"Altura"	"4"	"m"	"2016-04-15"	"Censo00_Area2"
"18225"	"2039"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.6"	"0.9"	"E"	"DAP"	"37"	"mm"	"2016-04-15"	"Censo00_Area2"
"18225"	"2039"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.6"	"0.9"	"E"	"Altura"	"3"	"m"	"2016-04-15"	"Censo00_Area2"
"18226"	"2563"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.5"	"2.4"	"E"	"DAP"	"34"	"mm"	"2016-04-15"	"Censo00_Area2"
"18226"	"2563"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.5"	"2.4"	"E"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18227"	"1388"	"Lauraceae"	""	"Lauraceae"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"31.1"	"D"	"DAP"	"60"	"mm"	"2016-04-15"	"Censo00_Area2"
"18227"	"1388"	"Lauraceae"	""	"Lauraceae"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"31.1"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18228"	"375"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"2.3"	"D"	"DAP"	"69"	"mm"	"2016-04-15"	"Censo00_Area2"
"18228"	"375"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"2.3"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18229"	"2513"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"1"	"4.9"	"D"	"DAP"	"70"	"mm"	"2016-04-15"	"Censo00_Area2"
"18229"	"2513"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"1"	"4.9"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18230"	"1806"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.3"	"17.8"	"E"	"DAP"	"90"	"mm"	"2016-04-15"	"Censo00_Area2"
"18230"	"1806"	"Malvaceae"	"Catostemma"	"Catostemma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.3"	"17.8"	"E"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18231"	"2166"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.7"	"28.4"	"D"	"DAP"	"81"	"mm"	"2016-04-15"	"Censo00_Area2"
"18231"	"2166"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.7"	"28.4"	"D"	"Altura"	"12"	"m"	"2016-04-15"	"Censo00_Area2"
"18232"	"519"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0"	"31.5"	"E"	"DAP"	"25"	"mm"	"2016-04-15"	"Censo00_Area2"
"18232"	"519"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0"	"31.5"	"E"	"Altura"	"3"	"m"	"2016-04-15"	"Censo00_Area2"
"18233"	"93"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.4"	"47.2"	"E"	"DAP"	"57"	"mm"	"2016-04-15"	"Censo00_Area2"
"18233"	"93"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.4"	"47.2"	"E"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18234"	"713"	"Araliaceae"	""	"Araliaceae"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.5"	"30"	"E"	"DAP"	"40"	"mm"	"2016-04-15"	"Censo00_Area2"
"18234"	"713"	"Araliaceae"	""	"Araliaceae"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.5"	"30"	"E"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18235"	"944"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.3"	"1.3"	"E"	"DAP"	"29"	"mm"	"2016-04-15"	"Censo00_Area2"
"18235"	"944"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.3"	"1.3"	"E"	"Altura"	"3"	"m"	"2016-04-15"	"Censo00_Area2"
"18236"	"1181"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.1"	"1.7"	"D"	"DAP"	"169"	"mm"	"2016-04-16"	"Censo00_Area2"
"18236"	"1181"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.1"	"1.7"	"D"	"Altura"	"11"	"m"	"2016-04-16"	"Censo00_Area2"
"18237"	"276"	"Sapindaceae"	""	"Sapindaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"7.1"	"D"	"DAP"	"30"	"mm"	"2016-04-16"	"Censo00_Area2"
"18237"	"276"	"Sapindaceae"	""	"Sapindaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"7.1"	"D"	"Altura"	"2"	"m"	"2016-04-16"	"Censo00_Area2"
"18238"	"342"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.7"	"9.4"	"E"	"DAP"	"28"	"mm"	"2016-04-16"	"Censo00_Area2"
"18238"	"342"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.7"	"9.4"	"E"	"Altura"	"3"	"m"	"2016-04-16"	"Censo00_Area2"
"18239"	"926"	"Fabaceae"	""	"Fabaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.2"	"10.2"	"D"	"DAP"	"53"	"mm"	"2016-04-16"	"Censo00_Area2"
"18239"	"926"	"Fabaceae"	""	"Fabaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.2"	"10.2"	"D"	"Altura"	"8"	"m"	"2016-04-16"	"Censo00_Area2"
"18240"	"2324"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.7"	"24.2"	"E"	"DAP"	"38"	"mm"	"2016-04-16"	"Censo00_Area2"
"18240"	"2324"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.7"	"24.2"	"E"	"Altura"	"5"	"m"	"2016-04-16"	"Censo00_Area2"
"18241"	"1210"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.8"	"24.6"	"D"	"DAP"	"42"	"mm"	"2016-04-16"	"Censo00_Area2"
"18241"	"1210"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.8"	"24.6"	"D"	"Altura"	"5"	"m"	"2016-04-16"	"Censo00_Area2"
"18242"	"377"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.9"	"36.9"	"D"	"DAP"	"70"	"mm"	"2016-04-16"	"Censo00_Area2"
"18242"	"377"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.9"	"36.9"	"D"	"Altura"	"8"	"m"	"2016-04-16"	"Censo00_Area2"
"18243"	"1293"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.6"	"38"	"D"	"DAP"	"129"	"mm"	"2016-04-16"	"Censo00_Area2"
"18243"	"1293"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.6"	"38"	"D"	"Altura"	"10"	"m"	"2016-04-16"	"Censo00_Area2"
"18244"	"2332"	"Lecythidaceae"	"Eschweilera"	"Eschweilera"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0"	"47.8"	"E"	"DAP"	"50"	"mm"	"2016-04-16"	"Censo00_Area2"
"18244"	"2332"	"Lecythidaceae"	"Eschweilera"	"Eschweilera"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0"	"47.8"	"E"	"Altura"	"5"	"m"	"2016-04-16"	"Censo00_Area2"
"18248"	"1422"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.8"	"20.5"	"D"	"DAP"	"39"	"mm"	"2016-04-15"	"Censo00_Area2"
"18248"	"1422"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.8"	"20.5"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18249"	"567"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.6"	"0"	"E"	"DAP"	"57"	"mm"	"2016-04-15"	"Censo00_Area2"
"18249"	"567"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.6"	"0"	"E"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18250"	"918"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.9"	"10.4"	"E"	"DAP"	"40"	"mm"	"2016-04-15"	"Censo00_Area2"
"18250"	"918"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.9"	"10.4"	"E"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18251"	"482"	"Sapindaceae"	"Talisia"	"Talisia"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.1"	"24.6"	"D"	"DAP"	"52"	"mm"	"2016-04-15"	"Censo00_Area2"
"18251"	"482"	"Sapindaceae"	"Talisia"	"Talisia"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.1"	"24.6"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18252"	"2087"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.6"	"11.3"	"D"	"DAP"	"74"	"mm"	"2016-04-15"	"Censo00_Area2"
"18252"	"2087"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.6"	"11.3"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18253"	"2105"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.4"	"42.8"	"E"	"DAP"	"30"	"mm"	"2016-04-15"	"Censo00_Area2"
"18253"	"2105"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.4"	"42.8"	"E"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18254"	"1993"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.2"	"9.6"	"D"	"DAP"	"73"	"mm"	"2016-04-16"	"Censo00_Area2"
"18254"	"1993"	"Fabaceae"	"Swartzia"	"Swartzia"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.2"	"9.6"	"D"	"Altura"	"8"	"m"	"2016-04-16"	"Censo00_Area2"
"18255"	"1048"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"21.2"	"E"	"DAP"	"25"	"mm"	"2016-04-16"	"Censo00_Area2"
"18255"	"1048"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"21.2"	"E"	"Altura"	"5"	"m"	"2016-04-16"	"Censo00_Area2"
"18256"	"800"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"28.4"	"E"	"DAP"	"25"	"mm"	"2016-04-16"	"Censo00_Area2"
"18256"	"800"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0.4"	"28.4"	"E"	"Altura"	"5"	"m"	"2016-04-16"	"Censo00_Area2"
"18258"	"343"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"1"	"25.5"	"E"	"DAP"	"170"	"mm"	"2016-04-15"	"Censo00_Area2"
"18258"	"343"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"1"	"25.5"	"E"	"Altura"	"11"	"m"	"2016-04-15"	"Censo00_Area2"
"18259"	"1368"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.2"	"41.3"	"D"	"DAP"	"86"	"mm"	"2016-04-15"	"Censo00_Area2"
"18259"	"1368"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.2"	"41.3"	"D"	"Altura"	"13"	"m"	"2016-04-15"	"Censo00_Area2"
"18260"	"1213"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.9"	"45.7"	"D"	"DAP"	"42"	"mm"	"2016-04-15"	"Censo00_Area2"
"18260"	"1213"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.9"	"45.7"	"D"	"Altura"	"13"	"m"	"2016-04-15"	"Censo00_Area2"
"18261"	"2382"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"D"	"DAP"	"115"	"mm"	"2016-04-15"	"Censo00_Area2"
"18261"	"2382"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18262"	"565"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.8"	"36.1"	"D"	"DAP"	"73"	"mm"	"2016-04-15"	"Censo00_Area2"
"18262"	"565"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.8"	"36.1"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18263"	"757"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"6.1"	"D"	"DAP"	"25"	"mm"	"2016-04-15"	"Censo00_Area2"
"18263"	"757"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"6.1"	"D"	"Altura"	"6.5"	"m"	"2016-04-15"	"Censo00_Area2"
"18264"	"294"	"Fabaceae"	"Inga"	"Inga"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.4"	"49.2"	"D"	"DAP"	"90"	"mm"	"2016-04-15"	"Censo00_Area2"
"18264"	"294"	"Fabaceae"	"Inga"	"Inga"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.4"	"49.2"	"D"	"Altura"	"12"	"m"	"2016-04-15"	"Censo00_Area2"
"18265"	"1631"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.6"	"6.8"	"E"	"DAP"	"52"	"mm"	"2016-04-15"	"Censo00_Area2"
"18265"	"1631"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.6"	"6.8"	"E"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18266"	"2200"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.3"	"8.2"	"D"	"DAP"	"41"	"mm"	"2016-04-15"	"Censo00_Area2"
"18266"	"2200"	"Annonaceae"	"Guatteria"	"Guatteria"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.3"	"8.2"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18267"	"2226"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.7"	"9.2"	"D"	"DAP"	"51"	"mm"	"2016-04-15"	"Censo00_Area2"
"18267"	"2226"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.7"	"9.2"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18268"	"1316"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.1"	"35.7"	"D"	"DAP"	"119"	"mm"	"2016-04-15"	"Censo00_Area2"
"18268"	"1316"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.1"	"35.7"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"18269"	"1674"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0"	"35.4"	"E"	"DAP"	"96"	"mm"	"2016-04-16"	"Censo00_Area2"
"18269"	"1674"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 7"	"100"	"500"	"Parcela 9"	"10"	"50"	"0"	"0"	"0"	"35.4"	"E"	"Altura"	"10"	"m"	"2016-04-16"	"Censo00_Area2"
"18271"	"653"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.1"	"15.9"	"E"	"DAP"	"35"	"mm"	"2016-04-15"	"Censo00_Area2"
"18271"	"653"	""	""	""	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.1"	"15.9"	"E"	"Altura"	"4"	"m"	"2016-04-15"	"Censo00_Area2"
"18272"	"2362"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.7"	"21.8"	"D"	"DAP"	"55"	"mm"	"2016-04-15"	"Censo00_Area2"
"18272"	"2362"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.7"	"21.8"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18273"	"1177"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"1"	"20"	"D"	"DAP"	"47"	"mm"	"2016-04-15"	"Censo00_Area2"
"18273"	"1177"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"1"	"20"	"D"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18274"	"104"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"1"	"19.4"	"E"	"DAP"	"65"	"mm"	"2016-04-15"	"Censo00_Area2"
"18274"	"104"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"1"	"19.4"	"E"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18275"	"2347"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.9"	"29.3"	"D"	"DAP"	"54"	"mm"	"2016-04-15"	"Censo00_Area2"
"18275"	"2347"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.9"	"29.3"	"D"	"Altura"	"8"	"m"	"2016-04-15"	"Censo00_Area2"
"18276"	"1005"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"42.3"	"D"	"DAP"	"53"	"mm"	"2016-04-15"	"Censo00_Area2"
"18276"	"1005"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0.2"	"42.3"	"D"	"Altura"	"6"	"m"	"2016-04-15"	"Censo00_Area2"
"18277"	"1543"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.8"	"31"	"D"	"DAP"	"125"	"mm"	"2016-04-15"	"Censo00_Area2"
"18277"	"1543"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"0.8"	"31"	"D"	"Altura"	"12"	"m"	"2016-04-15"	"Censo00_Area2"
"18278"	"1274"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.3"	"48.7"	"E"	"DAP"	"26"	"mm"	"2016-04-15"	"Censo00_Area2"
"18278"	"1274"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 7"	"100"	"500"	"Parcela 6"	"10"	"50"	"0"	"0"	"0.3"	"48.7"	"E"	"Altura"	"3"	"m"	"2016-04-15"	"Censo00_Area2"
"18279"	"534"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"7.2"	"E"	"DAP"	"83"	"mm"	"2016-04-15"	"Censo00_Area2"
"18279"	"534"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.2"	"7.2"	"E"	"Altura"	"9"	"m"	"2016-04-15"	"Censo00_Area2"
"18280"	"1868"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.3"	"15.3"	"E"	"DAP"	"65"	"mm"	"2016-04-15"	"Censo00_Area2"
"18280"	"1868"	"Burseraceae"	"Protium"	"Protium"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.3"	"15.3"	"E"	"Altura"	"9"	"m"	"2016-04-15"	"Censo00_Area2"
"18281"	"2418"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.7"	"44.6"	"E"	"DAP"	"111"	"mm"	"2016-04-15"	"Censo00_Area2"
"18281"	"2418"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"0.7"	"44.6"	"E"	"Altura"	"12"	"m"	"2016-04-15"	"Censo00_Area2"
"18282"	"1024"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 7"	"100"	"500"	"Parcela 8"	"10"	"50"	"0"	"0"	"0"	"27"	"E"	"DAP"	"27"	"mm"	"2016-04-15"	"Censo00_Area2"
